_id,Timestamp,Redemption Count,Sales Count
45183,2023-10-13T08:15:00,32,24
45184,2023-10-13T08:00:00,7,3
45185,2023-10-13T07:45:00,2,4
45186,2023-10-13T07:30:00,11,2
45187,2023-10-13T07:15:00,9,7
45188,2023-10-13T07:00:00,3,2
45189,2023-10-13T06:45:00,12,0
45190,2023-10-13T06:30:00,3,0
45191,2023-10-13T06:15:00,0,5
45192,2023-10-13T06:00:00,0,3
45193,2023-10-13T01:00:00,0,5
45194,2023-10-13T00:00:00,0,1
45195,2023-10-12T23:30:00,3,1
45196,2023-10-12T23:15:00,1,1
45197,2023-10-12T23:00:00,6,2
45198,2023-10-12T22:30:00,12,1
45199,2023-10-12T22:15:00,3,20
45200,2023-10-12T22:00:00,4,5
45201,2023-10-12T21:45:00,3,2
45202,2023-10-12T21:30:00,21,8
45203,2023-10-12T21:15:00,1,0
45204,2023-10-12T20:45:00,1,6
45205,2023-10-12T20:30:00,30,43
45206,2023-10-12T20:15:00,7,7
45207,2023-10-12T20:00:00,5,5
45208,2023-10-12T19:45:00,15,7
45209,2023-10-12T19:30:00,23,16
45210,2023-10-12T19:15:00,14,18
45211,2023-10-12T19:00:00,20,20
45212,2023-10-12T18:45:00,36,36
45213,2023-10-12T18:30:00,49,46
45214,2023-10-12T18:15:00,47,42
45215,2023-10-12T18:00:00,59,51
45216,2023-10-12T17:45:00,31,27
45217,2023-10-12T17:30:00,106,126
45218,2023-10-12T17:15:00,63,67
45219,2023-10-12T17:00:00,24,21
45220,2023-10-12T16:45:00,33,37
45221,2023-10-12T16:30:00,48,44
45222,2023-10-12T16:15:00,16,11
45223,2023-10-12T16:00:00,60,58
45224,2023-10-12T15:45:00,52,54
45225,2023-10-12T15:30:00,83,93
45226,2023-10-12T15:15:00,77,58
45227,2023-10-12T15:00:00,51,50
45228,2023-10-12T14:45:00,47,56
45229,2023-10-12T14:30:00,81,93
45230,2023-10-12T14:15:00,50,54
45231,2023-10-12T14:00:00,64,58
45232,2023-10-12T13:45:00,59,54
45233,2023-10-12T13:30:00,74,77
45234,2023-10-12T13:15:00,50,56
45235,2023-10-12T13:00:00,39,39
45236,2023-10-12T12:45:00,48,43
45237,2023-10-12T12:30:00,283,248
45238,2023-10-12T12:15:00,50,49
45239,2023-10-12T12:00:00,80,76
45240,2023-10-12T11:45:00,43,42
45241,2023-10-12T11:30:00,69,56
45242,2023-10-12T11:15:00,72,62
45243,2023-10-12T11:00:00,68,37
45244,2023-10-12T10:45:00,18,21
45245,2023-10-12T10:30:00,50,44
45246,2023-10-12T10:15:00,24,17
45247,2023-10-12T10:00:00,7,15
45248,2023-10-12T09:45:00,4,1
45249,2023-10-12T09:30:00,13,19
45250,2023-10-12T09:15:00,4,14
45251,2023-10-12T09:00:00,8,2
45252,2023-10-12T08:45:00,9,9
45253,2023-10-12T08:15:00,27,3
45254,2023-10-12T08:00:00,4,1
45255,2023-10-12T07:45:00,1,1
45256,2023-10-12T07:30:00,11,4
45257,2023-10-12T07:15:00,2,0
45258,2023-10-12T07:00:00,6,1
45259,2023-10-12T06:45:00,1,1
45260,2023-10-12T06:30:00,38,13
45261,2023-10-12T06:00:00,0,1
45262,2023-10-12T01:00:00,0,1
45263,2023-10-12T00:45:00,0,1
45264,2023-10-11T23:30:00,2,5
45265,2023-10-11T23:15:00,4,3
45266,2023-10-11T23:00:00,5,22
45267,2023-10-11T22:45:00,2,0
45268,2023-10-11T22:30:00,9,4
45269,2023-10-11T22:15:00,1,0
45270,2023-10-11T22:00:00,5,4
45271,2023-10-11T21:30:00,15,3
45272,2023-10-11T21:15:00,15,8
45273,2023-10-11T21:00:00,1,1
45274,2023-10-11T20:30:00,27,26
45275,2023-10-11T20:15:00,13,14
45276,2023-10-11T20:00:00,5,5
45277,2023-10-11T19:45:00,12,21
45278,2023-10-11T19:30:00,29,25
45279,2023-10-11T19:15:00,21,6
45280,2023-10-11T19:00:00,4,8
45281,2023-10-11T18:45:00,2,4
45282,2023-10-11T18:30:00,28,25
45283,2023-10-11T18:15:00,22,28
45284,2023-10-11T18:00:00,84,64
45285,2023-10-11T17:45:00,36,48
45286,2023-10-11T17:30:00,61,45
45287,2023-10-11T17:15:00,57,27
45288,2023-10-11T17:00:00,19,31
45289,2023-10-11T16:45:00,18,26
45290,2023-10-11T16:30:00,58,58
45291,2023-10-11T16:15:00,43,42
45292,2023-10-11T16:00:00,36,68
45293,2023-10-11T15:45:00,44,42
45294,2023-10-11T15:30:00,56,46
45295,2023-10-11T15:15:00,68,62
45296,2023-10-11T15:00:00,51,56
45297,2023-10-11T14:45:00,20,21
45298,2023-10-11T14:30:00,36,32
45299,2023-10-11T14:15:00,25,37
45300,2023-10-11T14:00:00,53,42
45301,2023-10-11T13:45:00,33,34
45302,2023-10-11T13:30:00,58,40
45303,2023-10-11T13:15:00,35,35
45304,2023-10-11T13:00:00,29,32
45305,2023-10-11T12:45:00,33,22
45306,2023-10-11T12:30:00,47,31
45307,2023-10-11T12:15:00,19,24
45308,2023-10-11T12:00:00,39,50
45309,2023-10-11T11:45:00,39,37
45310,2023-10-11T11:30:00,45,42
45311,2023-10-11T11:15:00,24,19
45312,2023-10-11T11:00:00,16,16
45313,2023-10-11T10:45:00,20,19
45314,2023-10-11T10:30:00,39,24
45315,2023-10-11T10:15:00,13,16
45316,2023-10-11T10:00:00,3,3
45317,2023-10-11T09:45:00,6,6
45318,2023-10-11T09:30:00,167,162
45319,2023-10-11T09:15:00,11,7
45320,2023-10-11T09:00:00,13,15
45321,2023-10-11T08:45:00,7,4
45322,2023-10-11T08:30:00,2,8
45323,2023-10-11T08:15:00,41,23
45324,2023-10-11T08:00:00,17,12
45325,2023-10-11T07:45:00,1,0
45326,2023-10-11T07:30:00,10,2
45327,2023-10-11T07:15:00,3,0
45328,2023-10-11T07:00:00,9,8
45329,2023-10-11T06:45:00,2,0
45330,2023-10-11T06:30:00,36,23
45331,2023-10-11T05:45:00,0,1
45332,2023-10-11T05:15:00,0,1
45333,2023-10-11T00:00:00,0,3
45334,2023-10-10T23:30:00,2,6
45335,2023-10-10T23:15:00,2,1
45336,2023-10-10T23:00:00,10,7
45337,2023-10-10T22:30:00,4,2
45338,2023-10-10T22:15:00,0,4
45339,2023-10-10T22:00:00,2,11
45340,2023-10-10T21:45:00,2,0
45341,2023-10-10T21:30:00,10,3
45342,2023-10-10T21:15:00,7,9
45343,2023-10-10T21:00:00,5,26
45344,2023-10-10T20:45:00,0,3
45345,2023-10-10T20:30:00,4,14
45346,2023-10-10T20:15:00,4,3
45347,2023-10-10T20:00:00,12,13
45348,2023-10-10T19:45:00,4,4
45349,2023-10-10T19:30:00,21,14
45350,2023-10-10T19:15:00,3,2
45351,2023-10-10T19:00:00,3,2
45352,2023-10-10T18:45:00,0,2
45353,2023-10-10T18:30:00,7,6
45354,2023-10-10T18:15:00,28,26
45355,2023-10-10T18:00:00,38,25
45356,2023-10-10T17:45:00,18,17
45357,2023-10-10T17:30:00,57,34
45358,2023-10-10T17:15:00,37,30
45359,2023-10-10T17:00:00,17,17
45360,2023-10-10T16:45:00,27,19
45361,2023-10-10T16:30:00,51,40
45362,2023-10-10T16:15:00,20,21
45363,2023-10-10T16:00:00,44,34
45364,2023-10-10T15:45:00,36,35
45365,2023-10-10T15:30:00,44,21
45366,2023-10-10T15:15:00,35,28
45367,2023-10-10T15:00:00,24,28
45368,2023-10-10T14:45:00,23,24
45369,2023-10-10T14:30:00,45,34
45370,2023-10-10T14:15:00,47,44
45371,2023-10-10T14:00:00,5535,5518
45372,2023-10-10T13:45:00,30,30
45373,2023-10-10T13:30:00,36,52
45374,2023-10-10T13:15:00,32,31
45375,2023-10-10T13:00:00,27,26
45376,2023-10-10T12:45:00,25,24
45377,2023-10-10T12:30:00,33,49
45378,2023-10-10T12:15:00,17,17
45379,2023-10-10T12:00:00,50,45
45380,2023-10-10T11:45:00,25,24
45381,2023-10-10T11:30:00,38,13
45382,2023-10-10T11:15:00,18,20
45383,2023-10-10T11:00:00,16,16
45384,2023-10-10T10:45:00,11,17
45385,2023-10-10T10:30:00,24,10
45386,2023-10-10T10:15:00,14,31
45387,2023-10-10T10:00:00,2,3
45388,2023-10-10T09:45:00,4,3
45389,2023-10-10T09:30:00,11,30
45390,2023-10-10T09:15:00,3,12
45391,2023-10-10T09:00:00,7,5
45392,2023-10-10T08:45:00,6,2
45393,2023-10-10T08:30:00,10,9
45394,2023-10-10T08:15:00,27,13
45395,2023-10-10T08:00:00,6,2
45396,2023-10-10T07:45:00,1,0
45397,2023-10-10T07:30:00,10,2
45398,2023-10-10T07:15:00,4,0
45399,2023-10-10T07:00:00,1,0
45400,2023-10-10T06:45:00,3,1
45401,2023-10-10T06:30:00,32,12
45402,2023-10-10T00:45:00,0,2
45403,2023-10-10T00:00:00,0,9
45404,2023-10-09T23:30:00,1,1
45405,2023-10-09T23:15:00,1,20
45406,2023-10-09T23:00:00,3,0
45407,2023-10-09T22:30:00,3,1
45408,2023-10-09T22:15:00,1,1
45409,2023-10-09T22:00:00,1,0
45410,2023-10-09T21:45:00,9,13
45411,2023-10-09T21:30:00,8,14
45412,2023-10-09T21:15:00,3,0
45413,2023-10-09T21:00:00,10,10
45414,2023-10-09T20:45:00,9,7
45415,2023-10-09T20:30:00,11,3
45416,2023-10-09T20:15:00,12,19
45417,2023-10-09T20:00:00,2,2
45418,2023-10-09T19:45:00,13,13
45419,2023-10-09T19:30:00,21,37
45420,2023-10-09T19:15:00,29,37
45421,2023-10-09T19:00:00,25,25
45422,2023-10-09T18:45:00,34,33
45423,2023-10-09T18:30:00,37,32
45424,2023-10-09T18:15:00,38,36
45425,2023-10-09T18:00:00,93,90
45426,2023-10-09T17:45:00,30,29
45427,2023-10-09T17:30:00,69,60
45428,2023-10-09T17:15:00,81,85
45429,2023-10-09T17:00:00,89,81
45430,2023-10-09T16:45:00,77,70
45431,2023-10-09T16:30:00,67,51
45432,2023-10-09T16:15:00,57,45
45433,2023-10-09T16:00:00,84,70
45434,2023-10-09T15:45:00,66,69
45435,2023-10-09T15:30:00,81,90
45436,2023-10-09T15:15:00,70,64
45437,2023-10-09T15:00:00,96,95
45438,2023-10-09T14:45:00,87,62
45439,2023-10-09T14:30:00,73,88
45440,2023-10-09T14:15:00,71,67
45441,2023-10-09T14:00:00,85,69
45442,2023-10-09T13:45:00,70,54
45443,2023-10-09T13:30:00,99,105
45444,2023-10-09T13:15:00,95,65
45445,2023-10-09T13:00:00,61,62
45446,2023-10-09T12:45:00,84,71
45447,2023-10-09T12:30:00,78,105
45448,2023-10-09T12:15:00,88,43
45449,2023-10-09T12:00:00,83,73
45450,2023-10-09T11:45:00,49,56
45451,2023-10-09T11:30:00,33,21
45452,2023-10-09T11:15:00,55,52
45453,2023-10-09T11:00:00,36,43
45454,2023-10-09T10:45:00,52,63
45455,2023-10-09T10:30:00,44,41
45456,2023-10-09T10:15:00,38,43
45457,2023-10-09T10:00:00,33,28
45458,2023-10-09T09:45:00,24,32
45459,2023-10-09T09:30:00,25,15
45460,2023-10-09T09:15:00,29,21
45461,2023-10-09T09:00:00,7,4
45462,2023-10-09T08:45:00,2,7
45463,2023-10-09T08:30:00,2,4
45464,2023-10-09T08:15:00,5,7
45465,2023-10-09T08:00:00,4,4
45466,2023-10-09T07:45:00,0,1
45467,2023-10-09T07:30:00,0,1
45468,2023-10-09T07:15:00,0,1
45469,2023-10-09T07:00:00,3,4
45470,2023-10-09T06:45:00,0,1
45471,2023-10-09T06:30:00,7,5
45472,2023-10-09T06:15:00,1,0
45473,2023-10-09T01:45:00,0,1
45474,2023-10-09T01:15:00,0,6
45475,2023-10-09T01:00:00,0,16
45476,2023-10-09T00:00:00,0,1
45477,2023-10-08T23:30:00,3,0
45478,2023-10-08T23:15:00,5,4
45479,2023-10-08T23:00:00,6,8
45480,2023-10-08T22:45:00,2,0
45481,2023-10-08T22:30:00,9,5
45482,2023-10-08T22:15:00,0,2
45483,2023-10-08T22:00:00,26,14
45484,2023-10-08T21:45:00,11,11
45485,2023-10-08T21:30:00,11,8
45486,2023-10-08T21:15:00,9,11
45487,2023-10-08T21:00:00,6,5
45488,2023-10-08T20:45:00,18,18
45489,2023-10-08T20:30:00,26,32
45490,2023-10-08T20:15:00,16,25
45491,2023-10-08T20:00:00,20,20
45492,2023-10-08T19:45:00,10,14
45493,2023-10-08T19:30:00,32,29
45494,2023-10-08T19:15:00,28,24
45495,2023-10-08T19:00:00,11,8
45496,2023-10-08T18:45:00,12,13
45497,2023-10-08T18:30:00,22,38
45498,2023-10-08T18:15:00,13,13
45499,2023-10-08T18:00:00,47,37
45500,2023-10-08T17:45:00,22,28
45501,2023-10-08T17:30:00,34,37
45502,2023-10-08T17:15:00,43,35
45503,2023-10-08T17:00:00,12,13
45504,2023-10-08T16:45:00,12,15
45505,2023-10-08T16:30:00,45,40
45506,2023-10-08T16:15:00,44,41
45507,2023-10-08T16:00:00,53,67
45508,2023-10-08T15:45:00,35,30
45509,2023-10-08T15:30:00,58,59
45510,2023-10-08T15:15:00,86,72
45511,2023-10-08T15:00:00,49,40
45512,2023-10-08T14:45:00,55,51
45513,2023-10-08T14:30:00,85,75
45514,2023-10-08T14:15:00,74,56
45515,2023-10-08T14:00:00,110,102
45516,2023-10-08T13:45:00,76,66
45517,2023-10-08T13:30:00,85,60
45518,2023-10-08T13:15:00,125,102
45519,2023-10-08T13:00:00,59,54
45520,2023-10-08T12:45:00,96,94
45521,2023-10-08T12:30:00,91,85
45522,2023-10-08T12:15:00,122,72
45523,2023-10-08T12:00:00,56,59
45524,2023-10-08T11:45:00,66,65
45525,2023-10-08T11:30:00,59,61
45526,2023-10-08T11:15:00,51,40
45527,2023-10-08T11:00:00,38,46
45528,2023-10-08T10:45:00,69,84
45529,2023-10-08T10:30:00,20,28
45530,2023-10-08T10:15:00,39,44
45531,2023-10-08T10:00:00,12,20
45532,2023-10-08T09:45:00,17,20
45533,2023-10-08T09:30:00,22,28
45534,2023-10-08T09:15:00,25,8
45535,2023-10-08T09:00:00,20,3
45536,2023-10-08T08:45:00,2,15
45537,2023-10-08T08:30:00,6,15
45538,2023-10-08T08:15:00,5,8
45539,2023-10-08T08:00:00,2,15
45540,2023-10-08T07:45:00,1,1
45541,2023-10-08T07:30:00,2,1
45542,2023-10-08T07:15:00,1,2
45543,2023-10-08T06:30:00,3,2
45544,2023-10-08T03:30:00,0,2
45545,2023-10-08T00:45:00,0,1
45546,2023-10-08T00:30:00,0,1
45547,2023-10-08T00:15:00,0,4
45548,2023-10-07T23:45:00,0,3
45549,2023-10-07T23:30:00,4,7
45550,2023-10-07T23:00:00,5,6
45551,2023-10-07T22:45:00,3,5
45552,2023-10-07T22:30:00,16,14
45553,2023-10-07T22:15:00,9,4
45554,2023-10-07T22:00:00,12,10
45555,2023-10-07T21:45:00,15,16
45556,2023-10-07T21:30:00,3,5
45557,2023-10-07T21:15:00,10,10
45558,2023-10-07T21:00:00,16,18
45559,2023-10-07T20:45:00,10,9
45560,2023-10-07T20:30:00,23,29
45561,2023-10-07T20:15:00,9,12
45562,2023-10-07T20:00:00,31,32
45563,2023-10-07T19:45:00,31,32
45564,2023-10-07T19:30:00,42,33
45565,2023-10-07T19:15:00,26,23
45566,2023-10-07T19:00:00,38,45
45567,2023-10-07T18:45:00,24,26
45568,2023-10-07T18:30:00,47,45
45569,2023-10-07T18:15:00,52,51
45570,2023-10-07T18:00:00,140,130
45571,2023-10-07T17:45:00,98,94
45572,2023-10-07T17:30:00,147,122
45573,2023-10-07T17:15:00,158,159
45574,2023-10-07T17:00:00,134,134
45575,2023-10-07T16:45:00,119,108
45576,2023-10-07T16:30:00,132,113
45577,2023-10-07T16:15:00,108,95
45578,2023-10-07T16:00:00,193,179
45579,2023-10-07T15:45:00,99,104
45580,2023-10-07T15:30:00,149,131
45581,2023-10-07T15:15:00,131,102
45582,2023-10-07T15:00:00,144,132
45583,2023-10-07T14:45:00,124,114
45584,2023-10-07T14:30:00,179,153
45585,2023-10-07T14:15:00,125,112
45586,2023-10-07T14:00:00,140,123
45587,2023-10-07T13:45:00,151,131
45588,2023-10-07T13:30:00,163,153
45589,2023-10-07T13:15:00,153,134
45590,2023-10-07T13:00:00,159,161
45591,2023-10-07T12:45:00,102,117
45592,2023-10-07T12:30:00,124,105
45593,2023-10-07T12:15:00,97,132
45594,2023-10-07T12:00:00,136,119
45595,2023-10-07T11:45:00,117,124
45596,2023-10-07T11:30:00,94,93
45597,2023-10-07T11:15:00,96,84
45598,2023-10-07T11:00:00,65,82
45599,2023-10-07T10:45:00,64,88
45600,2023-10-07T10:30:00,92,97
45601,2023-10-07T10:15:00,44,55
45602,2023-10-07T10:00:00,35,43
45603,2023-10-07T09:45:00,24,30
45604,2023-10-07T09:30:00,30,33
45605,2023-10-07T09:15:00,78,22
45606,2023-10-07T09:00:00,33,38
45607,2023-10-07T08:45:00,17,32
45608,2023-10-07T08:30:00,4,5
45609,2023-10-07T08:15:00,14,27
45610,2023-10-07T08:00:00,5,1
45611,2023-10-07T07:45:00,7,10
45612,2023-10-07T07:30:00,1,3
45613,2023-10-07T07:15:00,1,0
45614,2023-10-07T07:00:00,1,6
45615,2023-10-07T06:30:00,2,1
45616,2023-10-07T05:45:00,0,1
45617,2023-10-07T05:00:00,0,1
45618,2023-10-07T02:30:00,0,5
45619,2023-10-07T02:00:00,0,6
45620,2023-10-07T01:30:00,0,1
45621,2023-10-07T01:15:00,0,10
45622,2023-10-07T01:00:00,0,2
45623,2023-10-07T00:30:00,0,3
45624,2023-10-07T00:15:00,0,1
45625,2023-10-07T00:00:00,0,2
45626,2023-10-06T23:30:00,2,22
45627,2023-10-06T23:15:00,3,3
45628,2023-10-06T23:00:00,0,8
45629,2023-10-06T22:45:00,5,2
45630,2023-10-06T22:30:00,5,1
45631,2023-10-06T22:15:00,2,8
45632,2023-10-06T22:00:00,24,25
45633,2023-10-06T21:45:00,2,5
45634,2023-10-06T21:30:00,13,22
45635,2023-10-06T21:15:00,7,13
45636,2023-10-06T21:00:00,8,13
45637,2023-10-06T20:45:00,2,6
45638,2023-10-06T20:30:00,24,31
45639,2023-10-06T20:15:00,18,19
45640,2023-10-06T20:00:00,24,19
45641,2023-10-06T19:45:00,8,13
45642,2023-10-06T19:30:00,23,48
45643,2023-10-06T19:15:00,39,48
45644,2023-10-06T19:00:00,22,26
45645,2023-10-06T18:45:00,31,28
45646,2023-10-06T18:30:00,46,33
45647,2023-10-06T18:15:00,28,29
45648,2023-10-06T18:00:00,70,53
45649,2023-10-06T17:45:00,49,59
45650,2023-10-06T17:30:00,99,88
45651,2023-10-06T17:15:00,76,71
45652,2023-10-06T17:00:00,72,71
45653,2023-10-06T16:45:00,78,76
45654,2023-10-06T16:30:00,66,72
45655,2023-10-06T16:15:00,40,69
45656,2023-10-06T16:00:00,124,108
45657,2023-10-06T15:45:00,82,81
45658,2023-10-06T15:30:00,92,66
45659,2023-10-06T15:15:00,98,91
45660,2023-10-06T15:00:00,53,144
45661,2023-10-06T14:45:00,58,46
45662,2023-10-06T14:30:00,130,132
45663,2023-10-06T14:15:00,87,94
45664,2023-10-06T14:00:00,128,128
45665,2023-10-06T13:45:00,92,102
45666,2023-10-06T13:30:00,151,136
45667,2023-10-06T13:15:00,74,73
45668,2023-10-06T13:00:00,64,60
45669,2023-10-06T12:45:00,102,92
45670,2023-10-06T12:30:00,104,103
45671,2023-10-06T12:15:00,47,54
45672,2023-10-06T12:00:00,84,94
45673,2023-10-06T11:45:00,85,81
45674,2023-10-06T11:30:00,83,72
45675,2023-10-06T11:15:00,57,57
45676,2023-10-06T11:00:00,33,34
45677,2023-10-06T10:45:00,26,27
45678,2023-10-06T10:30:00,52,62
45679,2023-10-06T10:15:00,35,33
45680,2023-10-06T10:00:00,19,28
45681,2023-10-06T09:45:00,13,17
45682,2023-10-06T09:30:00,25,22
45683,2023-10-06T09:15:00,2,2
45684,2023-10-06T09:00:00,4,29
45685,2023-10-06T08:45:00,6,5
45686,2023-10-06T08:30:00,14,16
45687,2023-10-06T08:15:00,23,20
45688,2023-10-06T08:00:00,4,7
45689,2023-10-06T07:30:00,2,1
45690,2023-10-06T07:15:00,1,0
45691,2023-10-06T07:00:00,0,1
45692,2023-10-06T06:30:00,17,5
45693,2023-10-06T02:45:00,0,2
45694,2023-10-05T23:45:00,0,3
45695,2023-10-05T23:30:00,4,3
45696,2023-10-05T23:15:00,2,1
45697,2023-10-05T23:00:00,2,0
45698,2023-10-05T22:45:00,2,2
45699,2023-10-05T22:30:00,6,46
45700,2023-10-05T22:15:00,1,0
45701,2023-10-05T22:00:00,2,1
45702,2023-10-05T21:45:00,2,4
45703,2023-10-05T21:30:00,10,8
45704,2023-10-05T21:15:00,3,0
45705,2023-10-05T21:00:00,6,4
45706,2023-10-05T20:45:00,0,4
45707,2023-10-05T20:30:00,14,0
45708,2023-10-05T20:15:00,9,26
45709,2023-10-05T20:00:00,9,5
45710,2023-10-05T19:45:00,15,19
45711,2023-10-05T19:30:00,36,47
45712,2023-10-05T19:15:00,9,15
45713,2023-10-05T19:00:00,11,20
45714,2023-10-05T18:45:00,8,8
45715,2023-10-05T18:30:00,34,20
45716,2023-10-05T18:15:00,20,19
45717,2023-10-05T18:00:00,39,31
45718,2023-10-05T17:45:00,58,73
45719,2023-10-05T17:30:00,68,52
45720,2023-10-05T17:15:00,58,66
45721,2023-10-05T17:00:00,52,49
45722,2023-10-05T16:45:00,49,41
45723,2023-10-05T16:30:00,48,35
45724,2023-10-05T16:15:00,57,61
45725,2023-10-05T16:00:00,83,54
45726,2023-10-05T15:45:00,91,101
45727,2023-10-05T15:30:00,138,84
45728,2023-10-05T15:15:00,117,91
45729,2023-10-05T15:00:00,67,68
45730,2023-10-05T14:45:00,109,96
45731,2023-10-05T14:30:00,107,89
45732,2023-10-05T14:15:00,60,71
45733,2023-10-05T14:00:00,67,58
45734,2023-10-05T13:45:00,60,51
45735,2023-10-05T13:30:00,92,79
45736,2023-10-05T13:15:00,60,55
45737,2023-10-05T13:00:00,64,88
45738,2023-10-05T12:45:00,105,80
45739,2023-10-05T12:30:00,63,66
45740,2023-10-05T12:15:00,36,38
45741,2023-10-05T12:00:00,71,50
45742,2023-10-05T11:45:00,75,79
45743,2023-10-05T11:30:00,66,61
45744,2023-10-05T11:15:00,816,798
45745,2023-10-05T11:00:00,34,39
45746,2023-10-05T10:45:00,46,60
45747,2023-10-05T10:30:00,46,38
45748,2023-10-05T10:15:00,28,28
45749,2023-10-05T10:00:00,17,36
45750,2023-10-05T09:45:00,12,11
45751,2023-10-05T09:30:00,32,19
45752,2023-10-05T09:15:00,13,17
45753,2023-10-05T09:00:00,18,11
45754,2023-10-05T08:45:00,7,14
45755,2023-10-05T08:30:00,25,27
45756,2023-10-05T08:15:00,26,17
45757,2023-10-05T08:00:00,11,4
45758,2023-10-05T07:45:00,11,11
45759,2023-10-05T07:30:00,16,14
45760,2023-10-05T07:15:00,13,12
45761,2023-10-05T07:00:00,6,2
45762,2023-10-05T06:30:00,22,3
45763,2023-10-05T01:00:00,0,2
45764,2023-10-05T00:30:00,0,3
45765,2023-10-05T00:15:00,0,3
45766,2023-10-04T23:30:00,0,9
45767,2023-10-04T23:15:00,9,11
45768,2023-10-04T23:00:00,3,16
45769,2023-10-04T22:45:00,1,0
45770,2023-10-04T22:30:00,7,6
45771,2023-10-04T22:15:00,8,11
45772,2023-10-04T22:00:00,17,20
45773,2023-10-04T21:45:00,9,9
45774,2023-10-04T21:30:00,6,3
45775,2023-10-04T21:15:00,7,5
45776,2023-10-04T21:00:00,11,9
45777,2023-10-04T20:45:00,4,4
45778,2023-10-04T20:30:00,22,24
45779,2023-10-04T20:15:00,21,18
45780,2023-10-04T20:00:00,15,12
45781,2023-10-04T19:45:00,12,9
45782,2023-10-04T19:30:00,26,22
45783,2023-10-04T19:15:00,20,26
45784,2023-10-04T19:00:00,22,26
45785,2023-10-04T18:45:00,42,34
45786,2023-10-04T18:30:00,88,76
45787,2023-10-04T18:15:00,53,83
45788,2023-10-04T18:00:00,107,93
45789,2023-10-04T17:45:00,84,70
45790,2023-10-04T17:30:00,87,78
45791,2023-10-04T17:15:00,108,103
45792,2023-10-04T17:00:00,91,93
45793,2023-10-04T16:45:00,94,80
45794,2023-10-04T16:30:00,126,91
45795,2023-10-04T16:15:00,97,135
45796,2023-10-04T16:00:00,84,77
45797,2023-10-04T15:45:00,142,89
45798,2023-10-04T15:30:00,121,139
45799,2023-10-04T15:15:00,108,98
45800,2023-10-04T15:00:00,67,82
45801,2023-10-04T14:45:00,103,86
45802,2023-10-04T14:30:00,120,116
45803,2023-10-04T14:15:00,95,134
45804,2023-10-04T14:00:00,159,152
45805,2023-10-04T13:45:00,112,133
45806,2023-10-04T13:30:00,93,87
45807,2023-10-04T13:15:00,117,108
45808,2023-10-04T13:00:00,92,114
45809,2023-10-04T12:45:00,121,97
45810,2023-10-04T12:30:00,142,121
45811,2023-10-04T12:15:00,104,108
45812,2023-10-04T12:00:00,145,121
45813,2023-10-04T11:45:00,101,101
45814,2023-10-04T11:30:00,106,90
45815,2023-10-04T11:15:00,117,93
45816,2023-10-04T11:00:00,80,87
45817,2023-10-04T10:45:00,62,66
45818,2023-10-04T10:30:00,73,63
45819,2023-10-04T10:15:00,31,40
45820,2023-10-04T10:00:00,39,62
45821,2023-10-04T09:45:00,40,37
45822,2023-10-04T09:30:00,44,29
45823,2023-10-04T09:15:00,19,13
45824,2023-10-04T09:00:00,31,27
45825,2023-10-04T08:45:00,8,6
45826,2023-10-04T08:30:00,39,26
45827,2023-10-04T08:15:00,29,22
45828,2023-10-04T08:00:00,7,13
45829,2023-10-04T07:45:00,6,3
45830,2023-10-04T07:30:00,12,30
45831,2023-10-04T07:15:00,0,2
45832,2023-10-04T07:00:00,3,6
45833,2023-10-04T06:45:00,1,0
45834,2023-10-04T06:30:00,33,13
45835,2023-10-04T06:00:00,0,2
45836,2023-10-04T01:30:00,0,3
45837,2023-10-04T01:00:00,0,2
45838,2023-10-04T00:45:00,0,9
45839,2023-10-04T00:00:00,0,2
45840,2023-10-03T23:45:00,0,4
45841,2023-10-03T23:30:00,4,3
45842,2023-10-03T23:15:00,0,2
45843,2023-10-03T23:00:00,4,2
45844,2023-10-03T22:45:00,3,5
45845,2023-10-03T22:30:00,6,4
45846,2023-10-03T22:15:00,0,1
45847,2023-10-03T22:00:00,8,15
45848,2023-10-03T21:45:00,6,4
45849,2023-10-03T21:30:00,29,21
45850,2023-10-03T21:15:00,3,5
45851,2023-10-03T21:00:00,5,11
45852,2023-10-03T20:45:00,2,13
45853,2023-10-03T20:30:00,5,13
45854,2023-10-03T20:15:00,14,17
45855,2023-10-03T20:00:00,13,17
45856,2023-10-03T19:45:00,31,20
45857,2023-10-03T19:30:00,31,38
45858,2023-10-03T19:15:00,53,46
45859,2023-10-03T19:00:00,34,30
45860,2023-10-03T18:45:00,26,31
45861,2023-10-03T18:30:00,93,65
45862,2023-10-03T18:15:00,42,40
45863,2023-10-03T18:00:00,103,93
45864,2023-10-03T17:45:00,79,76
45865,2023-10-03T17:30:00,90,67
45866,2023-10-03T17:15:00,83,70
45867,2023-10-03T17:00:00,44,41
45868,2023-10-03T16:45:00,71,58
45869,2023-10-03T16:30:00,157,100
45870,2023-10-03T16:15:00,109,144
45871,2023-10-03T16:00:00,110,101
45872,2023-10-03T15:45:00,89,79
45873,2023-10-03T15:30:00,177,155
45874,2023-10-03T15:15:00,103,96
45875,2023-10-03T15:00:00,91,94
45876,2023-10-03T14:45:00,116,102
45877,2023-10-03T14:30:00,118,110
45878,2023-10-03T14:15:00,128,115
45879,2023-10-03T14:00:00,170,148
45880,2023-10-03T13:45:00,154,163
